1584722711.123056, 3375
1584722711.124097, 7802
1584722711.124113, 7803
1584722711.133160, 7804
1584722711.133237, 7805
1584722711.133300, 7806
1584722711.133364, 7807
1584722711.133425, 7808
1584722711.133488, 7809
1584722711.133550, 8188
1584722711.134134, 8347
1584722711.134154, 8348
1584722711.134239, 9699
1584722711.134255, 9700
1584722711.134269, 9701
1584722711.134371, 9702
1584722711.134387, 9703
1584722711.136091, 9704
1584722711.136108, 9705
1584722711.138107, 9718
1584722711.138124, 9719
1584722711.138217, 9720
1584722711.139060, 9721
1584722711.140068, 9722
1584722711.148212, 9723
1584722711.148295, 9724
1584722711.148361, 9988
1584722711.148423, 9989
1584722711.148480, 10359
1584722711.148537, 10360
1584722711.148598, 10361
1584722711.153067, 10489
1584722711.154077, 10623
1584722711.154144, 11056
1584722711.154208, 11057
1584722711.156049, 11058
1584722711.157081, 11059
1584722711.157096, 11060
1584722711.166131, 11061
1584722711.166195, 11062
1584722711.166246, 11208
1584722711.166262, 11247
1584722711.166328, 11248
1584722711.166373, 11249
1584722711.166390, 11318
1584722711.166445, 11352
1584722711.166494, 11353
1584722711.167054, 16548
1584722711.167067, 16549
1584722711.168050, 16550
1584722711.168100, 16551
1584722711.169058, 16626
1584722711.169109, 16627
1584722711.170069, 16628
1584722711.170084, 16629
1584722711.171058, 16723
1584722711.171168, 16724
1584722711.172054, 16725
1584722711.174044, 16961
1584722711.175051, 16962
1584722711.176088, 17185
1584722711.176102, 17186
1584722711.176112, 17360
1584722711.176127, 17361
1584722711.177042, 17468
1584722711.178045, 17469
1584722711.178160, 17645
1584722711.179044, 17958
1584722711.181645, 18153
1584722711.181674, 18310
1584722711.182791, 18311
1584722711.182809, 18312
1584722711.191672, 18313
1584722711.191727, 18522
1584722711.191778, 18687
1584722711.192925, 18688
1584722711.192938, 18871
1584722711.192948, 18997
1584722711.192958, 18998
1584722711.193056, 18999
1584722711.193069, 19000
1584722711.203140, 19032
1584722711.203211, 19033
1584722711.203258, 19034
1584722711.203275, 19035
1584722711.203335, 19036
1584722711.203380, 19037
1584722711.203397, 19038
1584722711.203452, 19039
1584722711.212225, 19446
1584722711.212282, 19447
1584722711.212295, 19448
1584722711.213542, 19449
1584722711.213556, 19450
1584722711.213567, 19451
1584722711.213577, 19452
1584722711.218740, 19453
1584722711.296535, 20658
1584722711.296604, 20659
1584722711.297691, 20660
1584722711.297741, 20661
1584722711.297753, 20662
1584722711.299882, 20663
1584722711.300944, 20664
1584722711.301240, 20665
1584722711.301303, 1
1584722711.355096, 2
1584722711.355110, 3
1584722711.397821, 4
1584722711.398898, 5
1584722711.399980, 6
1584722711.400002, 7
1584722711.400015, 8
1584722711.401127, 9
1584722711.445182, 10
1584722711.446271, 11
1584722711.447386, 12
1584722711.447396, 13
1584722711.447400, 14
1584722711.447403, 15
1584722711.447406, 16
1584722711.448488, 17
1584722711.680241, 1
1584722712.694435, 1
1584722713.680770, 1
1584722713.728498, 2
1584722713.729548, 3
1584722713.772323, 4
1584722713.773400, 5
1584722713.774455, 6
1584722713.776553, 7
1584722713.817286, 8
1584722713.817299, 9
1584722713.818354, 10
1584722713.820441, 11
1584722713.822509, 12
1584722713.832614, 13
1584722713.832623, 14
1584722713.832626, 15
1584722713.863518, 16
1584722713.864603, 17
1584722713.873747, 18
1584722713.873759, 19
1584722713.873763, 20
1584722713.873765, 21
1584722713.873768, 22
1584722713.873771, 23
1584722713.906713, 35
1584722713.916056, 36
1584722713.918347, 37
1584722713.919425, 38
1584722713.920469, 39
1584722713.921555, 40
1584722713.922621, 41
1584722713.923667, 42
1584722713.924752, 43
1584722713.925832, 57
1584722713.925839, 58
1584722714.264664, 1
1584722714.309295, 2
1584722714.312150, 3
1584722714.359847, 4
1584722714.370951, 5
1584722714.376042, 6
1584722714.376053, 7
1584722714.378143, 8
1584722714.381239, 9
1584722714.419969, 10
1584722714.421037, 11
1584722714.423172, 12
1584722714.424256, 13
1584722714.427350, 14
1584722714.430448, 15
1584722714.432502, 16
1584722714.436585, 17
1584722714.437670, 18
1584722714.442737, 19
1584722714.445800, 20
1584722714.473757, 23
1584722714.482973, 24
1584722714.486023, 25
1584722714.487056, 26
1584722714.491129, 27
1584722714.493212, 28
1584722714.496350, 29
1584722714.500416, 30
1584722714.501464, 31
1584722714.504549, 32
1584722714.527251, 38
1584722714.530359, 40
1584722714.535498, 41
1584722714.538599, 42
1584722714.541569, 43
1584722714.544632, 44
1584722714.547887, 45
1584722714.550966, 46
1584722714.554043, 47
1584722714.558113, 48
1584722714.561192, 49
1584722714.566254, 52
1584722714.569352, 53
1584722714.571411, 54
1584722714.573503, 55
1584722714.591930, 74
1584722714.594017, 75
1584722714.608301, 76
1584722714.610406, 77
1584722714.612477, 78
1584722714.616565, 79
1584722714.618667, 80
1584722714.620733, 81
1584722714.623817, 82
1584722714.626917, 83
1584722714.668205, 95
1584722714.669301, 96
1584722714.673385, 97
1584722714.676478, 98
1584722714.679575, 99
1584722714.681662, 100
1584722714.685739, 101
1584722714.691840, 102
1584722715.570298, 134
1584722715.588354, 135
1584722715.671568, 136
1584722715.671580, 137
1584722715.703243, 138
1584722715.704323, 139
1584722715.704331, 140
1584722715.708316, 141
1584722715.713396, 142
1584722715.724587, 143
1584722715.727678, 144
1584722715.733714, 145
1584722715.734654, 146
1584722715.738754, 147
1584722715.744852, 148
1584722715.753066, 149
1584722715.753076, 150
1584722715.759107, 151
1584722715.779501, 158
1584722715.779512, 160
1584722715.831142, 163
1584722715.831155, 164
1584722715.831159, 165
1584722715.831162, 169
1584722715.831165, 178
1584722715.832273, 179
1584722715.832282, 181
1584722715.832286, 195
1584722715.832288, 196
1584722715.835212, 212
1584722715.839329, 213
1584722715.843383, 214
1584722715.872780, 215
1584722715.878862, 216
1584722715.888949, 217
1584722715.891901, 218
1584722715.896088, 219
1584722715.901062, 220
1584722715.902083, 221
1584722715.920412, 222
1584722715.920421, 223
1584722715.929550, 243
1584722715.941703, 249
1584722715.941713, 256
1584722715.942684, 257
1584722715.960063, 264
1584722715.963153, 267
1584722715.973250, 268
1584722715.978349, 281
1584722715.983453, 282
1584722715.986546, 288
1584722715.992666, 295
1584722715.995761, 296
1584722715.998860, 297
1584722716.164793, 309
1584722716.168228, 310
1584722716.180132, 311
1584722716.199332, 312
1584722716.199345, 313
1584722716.199349, 314
1584722716.199351, 315
1584722716.212444, 316
1584722716.214507, 317
1584722716.214516, 318
1584722716.219559, 346
1584722716.230811, 350
1584722716.233946, 352
1584722716.238125, 353
1584722716.244097, 354
1584722716.249027, 355
1584722716.259250, 356
1584722716.272402, 357
1584722716.276579, 358
1584722716.304208, 359
1584722716.316417, 372
1584722716.379804, 381
1584722716.419050, 391
1584722716.478158, 400
1584722716.490259, 401
1584722716.499376, 410
1584722716.499387, 429
1584722716.499390, 437
1584722716.564507, 486
1584722716.564520, 496
1584722716.564523, 528
1584722716.564526, 550
1584722716.594431, 570
1584722716.594443, 571
1584722716.594446, 572
1584722716.595539, 573
1584722716.595549, 574
1584722716.611771, 575
1584722716.611783, 576
1584722716.623041, 577
1584722716.624219, 582
1584722716.624227, 583
1584722716.625289, 584
1584722716.718269, 585
1584722716.718281, 586
1584722716.735377, 587
1584722716.735389, 611
1584722716.764470, 612
1584722716.764478, 641
1584722716.811623, 647
1584722716.811635, 648
1584722716.811638, 649
1584722718.425684, 759
1584722718.425697, 760
1584722718.433758, 761
1584722718.481753, 762
1584722718.519363, 763
1584722718.519374, 764
1584722718.519376, 765
1584722718.521463, 766
1584722718.521474, 767
1584722718.532547, 768
1584722718.532560, 769
1584722718.532563, 777
1584722718.544633, 778
1584722718.548731, 802
1584722718.555826, 803
1584722718.555836, 804
1584722718.559839, 805
1584722718.559853, 806
1584722718.571124, 809
1584722718.572222, 810
1584722718.574311, 811
1584722719.473559, 814
1584722719.475659, 816
1584722719.477734, 819
1584722719.479799, 820
1584722719.483637, 821
1584722719.483929, 822
1584722719.483937, 827
1584722719.486029, 828
1584722719.486050, 829
1584722720.535542, 901
1584722720.535555, 902
1584722720.537653, 903
1584722720.537667, 904
1584722720.537670, 905
1584722720.540776, 906
1584722720.540786, 907
1584722720.540788, 908
1584722720.630969, 936
1584722720.635728, 937
1584722720.638708, 938
1584722720.647865, 939
1584722720.651933, 940
1584722720.662097, 941
1584722720.662112, 942
1584722720.662115, 943
1584722720.662118, 962
1584722720.662120, 963
1584722720.662123, 965
1584722720.663203, 966
1584722720.663215, 969
1584722720.664060, 970
1584722720.667147, 974
1584722720.669213, 975
1584722720.671304, 976
1584722720.679300, 977
1584722720.681384, 978
1584722720.691578, 979
1584722720.691587, 980
1584722720.691591, 981
1584722720.691593, 982
1584722720.701648, 983
1584722720.705760, 984
1584722720.710880, 985
1584722720.711969, 986
1584722720.714041, 987
1584722720.715903, 988
1584722720.717966, 989
1584722720.719871, 990
1584722720.720956, 991
1584722720.723014, 992
1584722720.724097, 994
1584722720.727027, 995
1584722720.728128, 996
1584722720.738126, 997
1584722720.739149, 999
1584722720.740243, 1000
1584722720.741381, 1001
1584722720.741389, 1002
1584722720.741392, 1003
1584722720.742480, 1004
1584722720.743561, 1005
1584722720.749291, 1006
1584722720.751331, 1007
1584722720.752457, 1008
1584722720.752465, 1009
1584722720.762534, 1010
1584722720.762548, 1011
1584722720.762552, 1012
1584722720.762555, 1013
1584722720.762558, 1014
1584722720.762560, 1015
1584722720.762563, 1016
1584722720.763638, 1017
1584722720.766522, 1018
1584722720.775610, 1019
1584722720.777716, 1020
1584722720.778965, 1021
1584722720.778972, 1022
1584722720.786834, 1023
1584722720.792960, 1024
1584722720.797979, 1025
1584722720.803201, 1026
1584722720.804293, 1027
1584722720.805167, 1028
1584722720.807307, 1029
1584722720.808368, 1030
1584722720.810285, 1031
1584722720.812382, 1032
1584722720.812389, 1033
1584722720.814481, 1035
1584722720.815376, 1036
1584722720.817464, 1037
1584722720.819564, 1038
1584722720.820449, 1045
1584722720.821485, 1046
1584722720.822597, 1047
1584722720.823693, 1048
1584722720.824745, 1049
1584722720.826790, 1050
1584722720.862037, 1051
1584722720.864246, 1052
1584722720.866343, 1053
1584722720.866352, 1054
1584722720.869105, 1055
1584722720.871198, 1056
1584722720.871207, 1057
1584722720.872033, 1058
1584722720.874156, 1059
1584722720.874163, 1060
1584722720.892410, 1068
1584722720.892422, 1069
1584722720.892425, 1070
1584722720.892433, 1076
1584722720.892437, 1077
1584722720.892440, 1078
1584722720.892442, 1079
1584722720.892477, 1081
1584722720.896325, 1082
1584722720.899487, 1094
1584722720.901573, 1095
1584722720.902480, 1096
1584722720.903547, 1097
1584722720.904649, 1098
1584722720.906733, 1099
1584722720.908627, 1100
1584722720.909710, 1101
1584722720.911802, 1102
1584722720.912583, 1103
1584722720.916674, 1104
1584722720.932934, 1105
1584722720.932945, 1106
1584722720.932948, 1107
1584722720.934069, 1108
1584722720.934075, 1109
1584722720.939067, 1110
1584722720.939076, 1111
1584722720.940155, 1112
1584722720.941219, 1113
1584722720.942311, 1114
1584722720.944100, 1115
1584722720.945156, 1116
1584722720.946238, 1117
1584722720.947320, 1118
1584722720.949184, 1119
1584722720.950285, 1120
1584722720.952371, 1121
1584722720.953461, 1122
1584722720.955536, 1123
1584722720.956646, 1124
1584722720.956657, 1125
1584722720.958277, 1126
1584722720.960392, 1127
1584722720.961461, 1128
1584722720.962236, 1129
1584722720.963329, 1130
1584722720.963336, 1131
1584722720.966405, 1132
1584722720.968421, 1133
1584722720.971523, 1134
1584722720.974489, 1135
1584722720.979564, 1136
1584722720.980648, 1137
1584722720.984630, 1138
1584722720.986674, 1139
1584722720.989702, 1140
1584722720.998802, 1141
1584722720.998812, 1142
1584722721.000921, 1143
1584722721.021052, 1144
1584722721.021072, 1145
1584722721.021076, 1146
1584722721.021080, 1147
1584722721.021108, 1148
1584722721.060037, 1149
1584722721.062271, 1150
1584722721.064372, 1151
1584722721.064383, 1152
1584722721.068066, 1153
1584722721.077336, 1154
1584722721.078445, 1155
1584722721.078453, 1156
1584722721.081386, 1164
1584722721.082481, 1165
1584722721.083581, 1177
1584722721.084681, 1178
1584722721.085784, 1179
1584722721.086884, 1180
1584722721.087978, 1189
1584722721.090095, 1190
1584722721.111597, 1191
1584722721.117658, 1192
1584722721.119736, 1193
1584722721.120663, 1194
1584722721.122722, 1195
1584722721.126857, 1196
1584722721.127951, 1197
1584722721.130014, 1198
1584722721.131929, 1199
1584722721.133033, 1200
1584722721.133040, 1201
1584722721.142080, 1202
1584722721.144175, 1203
1584722721.144186, 1204
1584722721.144189, 1205
1584722721.146231, 1206
1584722721.147322, 1207
1584722721.148419, 1208
1584722721.148432, 1209
1584722721.148435, 1210
1584722721.151189, 1212
1584722721.152277, 1213
1584722721.154364, 1214
1584722721.155204, 1215
1584722721.156269, 1216
1584722721.158362, 1217
1584722721.159457, 1218
1584722721.160344, 1219
1584722721.161443, 1220
1584722721.162521, 1221
1584722721.163603, 1222
1584722721.165504, 1223
1584722721.166554, 1224
1584722721.167644, 1225
1584722721.168753, 1226
1584722721.168763, 1227
1584722721.170798, 1231
1584722721.172443, 1232
1584722721.173496, 1244
1584722721.174545, 1245
1584722721.175595, 1246
1584722721.176408, 1249
1584722721.178491, 1250
1584722721.180579, 1251
1584722721.181512, 1252
1584722721.182622, 1253
1584722721.182630, 1254
1584722721.183710, 1255
1584722721.185757, 1256
1584722721.186820, 1257
1584722721.195759, 1258
1584722721.195771, 1259
1584722721.195775, 1260
1584722721.195778, 1261
1584722721.195781, 1262
1584722721.195784, 1263
1584722721.195787, 1264
1584722721.196701, 1265
1584722721.198800, 1266
1584722721.198807, 1267
1584722721.199905, 1268
1584722721.201778, 1269
1584722721.202900, 1270
1584722721.204001, 1271
1584722721.205104, 1272
1584722721.205110, 1273
1584722721.207957, 1274
1584722721.209043, 1275
1584722721.210132, 1276
1584722721.211228, 1277
1584722721.213099, 1278
1584722721.213107, 1279
1584722721.213110, 1280
1584722721.215207, 1281
1584722721.225205, 1282
1584722721.225215, 1283
1584722721.225218, 1284
1584722721.225221, 1285
1584722721.225224, 1286
1584722721.225227, 1287
1584722721.225229, 1288
1584722721.227275, 1289
1584722721.228361, 1290
1584722721.229460, 1294
1584722721.231301, 1295
1584722721.231310, 1296
1584722721.232362, 1297
1584722721.233459, 1298
1584722721.234547, 1299
1584722721.235631, 1300
1584722721.236306, 1301
1584722721.238426, 1302
1584722721.238435, 1303
1584722721.248704, 1304
1584722721.248715, 1305
1584722721.248718, 1306
1584722721.248721, 1307
1584722721.248724, 1308
1584722721.252570, 1309
1584722721.252577, 1310
1584722721.253715, 1311
1584722721.253723, 1318
1584722721.255790, 1319
1584722721.257667, 1320
1584722721.257675, 1321
1584722721.257678, 1322
1584722721.257681, 1323
1584722721.258724, 1324
1584722721.259788, 1325
1584722721.263846, 1326
1584722721.263854, 1327
1584722721.264940, 1328
1584722721.272942, 1329
1584722721.275138, 1330
1584722721.275147, 1331
1584722721.275152, 1332
1584722721.275155, 1333
1584722721.275158, 1334
1584722721.275161, 1335
1584722721.275164, 1336
1584722721.275167, 1337
1584722721.275175, 1338
1584722721.278050, 1340
1584722721.279128, 1341
1584722721.280207, 1342
1584722721.282295, 1343
1584722721.283391, 1344
1584722721.283400, 1345
1584722721.284481, 1346
1584722721.285573, 1347
1584722721.293296, 1348
1584722721.299392, 1349
1584722721.300473, 1350
1584722721.301569, 1351
1584722721.302441, 1352
1584722721.303394, 1353
1584722721.305492, 1354
1584722721.305500, 1355
1584722721.306580, 1356
1584722721.307692, 1357
1584722721.307698, 1358
1584722721.308451, 1359
1584722721.310618, 1360
1584722721.311673, 1361
1584722721.320643, 1362
1584722721.320659, 1363
1584722721.322724, 1364
1584722721.322734, 1365
1584722721.322737, 1366
1584722721.324874, 1367
1584722721.325944, 1368
1584722721.327062, 1369
1584722721.327067, 1370
1584722721.327070, 1374
1584722721.332025, 1375
1584722721.332043, 1376
1584722721.333098, 1377
1584722721.335094, 1378
1584722721.335106, 1384
1584722721.336205, 1385
1584722721.336212, 1386
1584722721.346331, 1387
1584722721.346341, 1388
1584722721.346346, 1391
1584722721.346349, 1392
1584722721.346352, 1393
1584722721.346356, 1394
1584722721.346358, 1395
1584722721.346362, 1396
1584722721.346364, 1397
1584722721.369476, 1401
1584722721.371524, 1402
1584722721.371536, 1403
1584722721.372612, 1404
1584722721.373370, 1405
1584722721.374380, 1406
1584722721.375467, 1407
1584722721.376547, 1408
1584722721.377658, 1417
1584722721.379442, 1418
1584722721.380595, 1419
1584722721.380602, 1420
1584722721.381709, 1421
1584722721.381716, 1422
1584722721.384538, 1423
1584722721.384549, 1425
1584722721.388685, 1426
1584722721.389594, 1427
1584722721.390725, 1428
1584722721.390732, 1433
1584722721.392846, 1434
1584722721.392854, 1435
1584722721.393919, 1436
1584722721.394656, 1437
1584722721.396747, 1438
1584722721.397846, 1439
1584722721.397855, 1440
1584722721.398907, 1447
1584722721.399713, 1448
1584722721.400809, 1449
1584722721.401899, 1450
1584722721.402983, 1451
1584722721.406850, 1452
1584722721.410946, 1453
1584722721.412048, 1454
1584722721.423142, 1455
1584722721.423151, 1456
1584722721.426262, 1457
1584722721.457441, 1458
1584722721.458519, 1459
1584722721.512816, 1460
1584722721.512854, 1461
1584722721.512857, 1462
1584722721.515910, 1463
1584722721.516532, 1464
1584722721.516540, 1465
1584722721.516543, 1466
1584722721.517654, 1467
1584722721.518754, 1482
1584722721.519853, 1483
1584722721.520943, 1484
1584722721.528794, 1485
1584722721.528805, 1486
1584722721.528849, 1487
1584722721.531745, 1488
1584722721.531754, 1489
1584722721.532988, 1490
1584722721.532994, 1491
1584722721.532997, 1492
1584722721.533000, 1493
1584722721.533003, 1497
1584722721.533006, 1498
1584722721.533009, 1499
1584722721.533017, 1500
1584722721.533020, 1501
1584722721.544004, 1504
1584722721.544014, 1505
1584722721.544043, 1506
1584722721.545096, 1507
1584722721.548002, 1508
1584722721.548010, 1509
1584722721.548014, 1510
1584722721.557118, 1511
1584722721.559255, 1512
1584722721.559265, 1513
1584722721.559269, 1514
1584722721.560356, 1515
1584722721.562397, 1516
1584722721.563525, 1517
1584722721.563533, 1518
1584722721.563536, 1519
1584722721.564614, 1520
1584722721.572357, 1521
1584722721.572370, 1522
1584722721.572373, 1523
1584722721.574445, 1524
1584722721.574453, 1528
1584722721.574457, 1529
1584722721.574459, 1530
1584722721.578469, 1531
1584722721.578477, 1532
1584722721.584608, 1534
1584722721.585741, 1535
1584722721.585747, 1536
1584722721.585749, 1537
1584722721.585751, 1538
1584722721.585753, 1539
1584722721.585755, 1540
1584722721.586840, 1541
1584722721.587572, 1542
1584722721.590668, 1545
1584722721.591779, 1546
1584722721.593743, 1547
1584722721.595808, 1548
1584722721.598844, 1549
1584722721.598852, 1550
1584722721.599930, 1551
1584722721.602035, 1552
1584722721.602054, 1553
1584722721.603880, 1554
1584722721.604958, 1555
1584722721.607858, 1556
1584722721.608966, 1557
1584722721.611047, 1558
1584722721.611055, 1559
1584722721.621174, 1560
1584722721.622186, 1561
1584722721.625335, 1562
1584722721.625344, 1563
1584722721.625347, 1564
1584722721.625349, 1565
1584722721.627220, 1566
1584722721.629281, 1567
1584722721.631362, 1568
1584722721.634270, 1575
1584722721.637320, 1576
1584722721.640491, 1579
1584722721.641586, 1580
1584722721.646547, 1581
1584722721.648569, 1582
1584722721.650678, 1583
1584722721.652765, 1585
1584722721.655842, 1586
1584722721.657946, 1587
1584722721.660042, 1588
1584722721.661149, 1592
1584722721.662184, 1593
1584722721.672291, 1596
1584722721.673390, 1597
1584722721.676951, 1598
1584722721.681081, 1599
1584722721.681091, 1600
1584722721.686103, 1601
1584722721.689119, 1602
1584722721.691169, 1603
1584722721.693212, 1604
1584722721.695300, 1605
1584722721.698383, 1606
1584722721.699484, 1607
1584722721.702572, 1608
1584722721.704415, 1609
1584722721.709410, 1610
1584722721.711501, 1611
1584722721.714498, 1612
1584722721.716806, 1613
1584722721.718907, 1614
1584722721.721728, 1615
1584722721.724689, 1616
1584722721.726781, 1617
1584722721.728900, 1618
1584722721.732845, 1619
1584722721.733905, 1622
1584722721.734991, 1623
1584722721.736075, 1638
1584722721.737168, 1639
1584722721.739240, 1643
1584722721.740333, 1644
1584722721.741433, 1646
1584722721.782639, 1647
1584722721.782652, 1648
1584722721.782655, 1649
1584722721.782741, 1650
1584722721.785519, 1651
1584722721.785527, 1652
1584722721.785530, 1653
1584722721.785533, 1654
1584722721.793692, 1662
1584722721.793706, 1663
1584722721.797786, 1664
1584722721.797801, 1665
1584722721.797805, 1666
1584722721.797808, 1667
1584722721.797811, 1668
1584722721.797813, 1669
1584722721.799890, 1677
1584722721.801785, 1678
1584722721.803879, 1679
1584722721.805816, 1681
1584722721.816006, 1682
1584722721.816016, 1683
1584722721.817124, 1684
1584722721.817132, 1685
1584722721.817135, 1686
1584722721.817198, 1687
1584722721.818199, 1688
1584722721.822170, 1689
1584722721.827335, 1690
1584722721.828432, 1691
1584722721.837514, 1692
1584722721.848627, 1693
1584722721.848636, 1694
1584722721.848639, 1695
1584722721.853581, 1696
1584722721.855657, 1697
1584722721.864662, 1698
1584722721.867892, 1699
1584722721.869837, 1700
1584722721.869848, 1701
1584722721.870899, 1702
1584722721.873805, 1703
1584722721.875898, 1704
1584722721.877829, 1705
1584722721.880924, 1706
1584722721.882930, 1708
1584722721.885009, 1715
1584722721.895210, 1716
1584722721.895224, 1717
1584722721.895227, 1718
1584722721.897241, 1721
1584722721.900339, 1722
1584722721.904242, 1725
1584722721.905329, 1726
1584722721.908311, 1727
1584722721.911349, 1728
1584722721.913469, 1732
1584722721.914575, 1733
1584722721.916664, 1734
1584722721.918567, 1735
1584722721.919652, 1736
1584722721.921742, 1737
1584722721.922565, 1738
1584722721.923615, 1739
1584722721.926711, 1740
1584722721.926721, 1741
1584722721.929805, 1742
1584722721.930905, 1743
1584722721.934009, 1747
1584722721.934016, 1748
1584722721.935052, 1749
1584722721.938730, 1750
1584722721.939819, 1751
1584722721.948894, 1752
1584722721.950993, 1753
1584722721.951003, 1754
1584722721.951007, 1755
1584722721.951010, 1756
1584722721.951013, 1757
1584722721.951016, 1758
1584722721.954020, 1759
1584722721.955126, 1760
1584722721.956182, 1761
